,0
7394,15222337
7395,14059610
7396,98172386
7397,229429765
7398,192365291
7399,211578277
7400,61624548
7401,13361936
7402,5992088
7403,16234958
7404,124472839
7405,104004029
7406,216108883
7407,57824440
7408,221733329
7409,65598644
7410,243467020
7411,14744575
7412,7830915
7413,70576798
7414,22020754
7415,60869820
7416,38388145
7417,576151
7418,113598317
7419,51950642
7420,196938745
7421,225081901
7422,5398350
7423,46623
7424,1876852
7425,4272503
7426,6947934
7427,1494299
7428,7333492
7429,2895282
7430,3196226
7431,4551217
7432,6425228
7433,11849895
7434,6687220
7435,926606
7436,7797752
7437,9884901
7438,5701737
7439,5116859
7440,4114020
7441,15336893
7442,10663071
7443,10047204
7444,10220269
7445,3504511
7446,15212440
7447,2874633
7448,3997913
7449,2233947
7450,13650958
7451,3491761
7452,174019
7453,8075825
7454,11230966
7455,8225284
7456,17978717
7457,6018328
7458,24547987
7459,23723262
7460,19134009
7461,5674980
7462,10810822
7463,13691436
7464,24927668
7465,26207807
7466,11717021
7467,25967299
7468,1443262
7469,27964989
7470,20433928
7471,2921532
7472,21105495
7473,28393199
7474,12173670
7475,23594539
7476,25594199
7477,5069454
7478,5788175
7479,20414161
7480,698164
7481,21483497
7482,22188816
7483,20010390
7484,31800069
7485,11984792
7486,14130955
7487,20475321
7488,4973712
7489,5650464
7490,12903209
7491,27362841
7492,10375527
7493,25045877
7494,24878708
7495,24643117
7496,4808711
7497,9166846
7498,4140622
7499,21886447
7500,16209107
7501,11426776
7502,27591221
7503,31414107
7504,28385847
7505,2767767
7506,19277263
7507,30395214
7508,30323430
7509,27867700
7510,7831753
7511,48303358
7512,11729882
7513,48314337
7514,40775824
7515,44744574
7516,45467206
7517,21150007
7518,48965755
7519,8533310
7520,41483978
7521,51697374
7522,11022936
7523,48007335
7524,45043146
7525,55284095
7526,49216726
7527,39394809
7528,56819675
7529,44900946
7530,9491917
7531,25770865
7532,58846365
7533,52535308
7534,28627937
7535,27382596
7536,40476289
7537,23757411
7538,12746172
7539,57939587
7540,27314430
7541,25829879
7542,41175863
7543,4484475
7544,43674978
7545,23158157
7546,10996338
7547,69430003
7548,42180275
7549,19401003
7550,7744475
7551,48514240
7552,17770559
7553,30055011
7554,57815268
7555,24015605
7556,1805733
7557,20544475
7558,70614596
7559,19691189
7560,6502656
7561,184274
7562,31949157
7563,74824613
7564,13229095
7565,27472021
7566,16774845
7567,60775098
7568,33096383
7569,13040773
7570,8413695
7571,19137467
7572,2211684
7573,35573187
7574,65795587
7575,46662062
7576,12371427
7577,8309767
7578,98028492
7579,20445451
7580,72697253
7581,14328543
7582,25562553
7583,76901248
7584,62698458
7585,10942709
7586,28139452
7587,4225664
7588,26316409
7589,45167441
7590,89215495
7591,34439235
7592,43045384
7593,18354274
7594,20937492
7595,43956577
7596,104944684
7597,19993851
7598,24994051
7599,84175574
7600,40336946
7601,96330689
7602,17003288
7603,1735541
7604,52352618
7605,101441566
7606,23953239
7607,2859368
7608,34947457
7609,74863292
7610,80241944
7611,100282459
7612,46332621
7613,99896279
7614,47069351
7615,24669100
7616,91440791
7617,15781730
7618,38748311
7619,3718819
7620,11905378
7621,95826374
7622,9547454
7623,23606287
7624,71809271
7625,49191388
7626,37265173
7627,56850593
7628,101667922
7629,21708163
7630,26134918
7631,47920249
7632,56703178
7633,113014055
7634,124318455
7635,45088366
7636,31999702
7637,20205719
7638,8999080
7639,77229134
7640,13592242
7641,36531560
7642,50366059
7643,111284919
7644,110169236
7645,4632143
7646,10202006
7647,114573058
7648,33070230
7649,89755731
7650,25432289
7651,75745028
7652,62529170
7653,60031556
7654,1963487
7655,15465812
7656,6054687
7657,757826
7658,42335754
7659,35777607
7660,32136772
7661,78628176
7662,96776681
7663,19393235
7664,135826047
7665,69451002
7666,53555702
7667,62669806
7668,91460062
7669,158845941
7670,112401915
7671,764483
7672,51461462
7673,107671838
7674,121061087
7675,94979275
7676,151890856
7677,70858023
7678,40124199
7679,174840024
7680,34638530
7681,58946123
7682,60412249
7683,36165353
7684,49554638
7685,19142553
7686,154258621
7687,37317116
7688,29707727
7689,27864611
7690,177891688
7691,93584605
7692,152707533
7693,126184802
7694,38433581
7695,119441275
7696,26317053
7697,149150157
7698,140172586
7699,78745911
7700,28433333
7701,188785166
7702,15621654
7703,57975302
7704,79135746
7705,36168767
7706,54748417
7707,90284443
7708,151041413
7709,2788733
7710,20367902
7711,23465797
7712,14874655
7713,12811180
7714,126362206
7715,59043972
7716,71576753
7717,100636298
7718,21378031
7719,60147441
7720,9354544
7721,10692201
7722,132772746
7723,153733672
7724,92670112
7725,73237921
7726,101570887
7727,1795603
7728,209190761
7729,113068486
7730,216479488
7731,140594132
7732,88348635
7733,149757685
7734,129162697
7735,192546416
7736,221761467
7737,68968581
7738,61226487
7739,239595874
7740,19866661
7741,126751618
7742,31199729
7743,121361319
7744,51737216
7745,65595750
7746,103163731
7747,71346655
7748,77112480
7749,7188553
7750,75899884
7751,234975989
7752,115079937
7753,100803551
7754,147932652
7755,147285242
7756,16062337
7757,49135416
7758,211093458
7759,148030663
7760,68702241
7761,156517972
7762,262792206
7763,168470925
7764,190941630
7765,30493847
7766,57338428
7767,173590887
7768,35791491
7769,202628913
7770,62809977
7771,19427743
7772,44729101
7773,161658193
7774,44696678
7775,141418500
7776,237032474
7777,12875218
7778,248072203
7779,217539706
7780,22665849
7781,59940991
7782,130044853
7783,222012318
7784,8048589
7785,29662572
7786,120145218
7787,2442414
7788,5831661
7789,266959
7790,6761342
7791,3272001
7792,6619190
7793,6863140
7794,6726309
7795,1182042
7796,5521353
7797,2556038
7798,7825515
7799,7206559
7800,4108066
7801,1318184
7802,3353671
7803,8082980
7804,1971137
7805,5283949
7806,9282705
7807,11504503
7808,9426902
7809,8747983
7810,11685125
7811,8656675
7812,11825185
7813,11318834
7814,12997806
7815,12067596
7816,12144781
7817,5166119
7818,14475805
7819,10684328
7820,2415979
7821,7834561
7822,15850904
7823,3262005
7824,6675133
7825,4424801
7826,12667312
7827,11743293
7828,1973190
7829,11747443
7830,2448881
7831,16467290
7832,6902508
7833,15491286
7834,6022556
7835,16066073
7836,643118
7837,12099507
7838,6923091
7839,18224846
7840,15381587
7841,20487140
7842,3598031
7843,2673854
7844,11530479
7845,20953746
7846,18582816
7847,9296508
7848,4104780
7849,27658465
7850,19918523
7851,23544642
7852,10270619
7853,28381214
7854,33169896
7855,18966540
7856,30979864
7857,31937153
7858,22564537
7859,29331086
7860,37827467
7861,26441058
7862,10578699
7863,12016235
7864,12542851
7865,34029391
7866,3622701
7867,8357286
7868,36499761
7869,8720542
7870,4454798
7871,28609530
7872,30894549
7873,12164580
7874,28876546
7875,42545590
7876,6977194
7877,41849362
7878,28751366
7879,14750545
7880,23005070
7881,65662724
7882,29768300
7883,21583810
7884,46318265
7885,55615773
7886,10310862
7887,2118506
7888,76004306
7889,82899564
7890,8147674
7891,9861218
7892,81991273
7893,85577879
7894,79910747
7895,16057578
7896,56238388
7897,84290067
7898,23831651
7899,61710947
7900,5478825
7901,71130288
7902,33751545
7903,105962690
7904,112569297
7905,122934821
7906,68101772
7907,25110947
7908,105691035
7909,117434818
7910,2024092
7911,25470383
7912,103702764
7913,10847182
7914,8124762
7915,26759860
7916,69688721
7917,5676992
7918,80767737
7919,16406492
7920,139313079
7921,117035006
7922,119288111
7923,47327641
7924,129876238
7925,86717007
7926,14610953
7927,132058062
7928,30904135
7929,150630546
7930,11522183
7931,147947539
7932,52219930
7933,7339110
7934,71541209
7935,167802462
7936,169350519
7937,95010230
7938,45586119
7939,155019260
7940,77081777
7941,96486645
7942,40528556
7943,65984411
7944,58789401
7945,163130057
7946,3268608
7947,124048529
7948,2034882
7949,12153660
7950,25762783
7951,3300837
7952,29516829
7953,100481728
7954,156040507
7955,48074647
7956,214090240
7957,114199430
7958,89583569
7959,60982634
7960,196564219
7961,23675233
7962,89276379
7963,240085654
7964,254426537
7965,237923254
7966,91505852
7967,239338204
7968,267457281
7969,73081503
7970,126269675
7971,74511551
7972,202404942
7973,266334648
7974,181701211
7975,117833905
7976,62007218
7977,165741483
7978,161452990
7979,4467575
7980,119322886
7981,72785442
7982,190435224
7983,7468419
7984,7781837
7985,7749737
7986,3430866
7987,7031870
7988,865212
7989,12423258
7990,14188212
7991,16212638
7992,11674697
7993,2531310
7994,405430
7995,13433883
7996,13803691
7997,13577833
7998,11826461
7999,10191945
8000,4589858
8001,22122404
8002,21447422
8003,16975939
8004,26699614
8005,27976059
8006,30663409
8007,6961674
8008,22806565
8009,10672172
8010,17713085
8011,33928770
8012,10014660
8013,33809655
8014,22489594
8015,28604683
8016,30862281
8017,266475
8018,8013562
8019,42955837
8020,6454404
8021,66036615
8022,66334779
8023,61420486
8024,26052534
8025,19841674
8026,77128430
8027,65086926
8028,75992017
8029,90968829
8030,36963932
8031,25657864
8032,73263953
8033,6774440
8034,102002246
8035,112561818
8036,124342699
8037,15164931
8038,54285491
8039,24397170
8040,23101821
8041,93471705
8042,88683731
8043,165717134
8044,65941295
8045,191879634
8046,37160220
8047,92313686
8048,139336369
8049,142579814
8050,196304355
8051,7514365
8052,2409038
8053,13435558
8054,5581679
8055,10069398
8056,12103002
8057,17304450
8058,17699033
8059,16312390
8060,17070239
8061,19707011
8062,16409191
8063,21808716
8064,29872182
8065,25954651
8066,29623316
8067,12806376
8068,31610986
8069,22097811
8070,6039673
8071,25912587
8072,22054760
8073,35456291
8074,528606
8075,25612941
8076,4619528
8077,21307230
8078,5460345
8079,10437722
8080,45575768
8081,8719379
8082,71086370
8083,61672836
8084,24022824
8085,454681
8086,2482128
8087,76990720
8088,45871330
8089,8045214
8090,11913701
8091,4699558
8092,9635823
8093,70039726
8094,18661014
8095,92427874
8096,91641946
8097,33647396
8098,114037323
8099,25575397
8100,15990741
8101,21600973
8102,18931987
8103,127191691
8104,74106904
8105,112090052
8106,72217277
8107,44753384
8108,14713534
8109,4223443
8110,117909771
8111,66531339
8112,60606579
8113,118276745
8114,102132489
8115,69550738
8116,21930615
8117,14969286
8118,109154141
8119,57058289
8120,26211684
8121,24190691
8122,11644823
8123,78261079
8124,136547899
8125,81270680
8126,52389939
8127,146850459
8128,53162135
8129,54257493
8130,52220050
8131,45464540
8132,11522926
8133,116867280
8134,74561431
8135,29254592
8136,7451270
8137,57192924
8138,190821646
8139,66806481
8140,63797530
8141,119196905
8142,83088822
8143,135899666
8144,193251931
8145,69130929
8146,6995483
8147,157474834
8148,49816578
8149,43422770
8150,31307991
8151,209608402
8152,207334510
8153,47068369
8154,231485569
8155,169253102
8156,184478398
8157,66992324
8158,238349045
8159,82274649
8160,111101920
8161,257417068
8162,241436180
8163,205429187
8164,203363202
8165,22278757
8166,27875890
8167,6675684
8168,5988843
8169,14946692
8170,14102592
8171,14988859
8172,4351515
8173,1013891
8174,13684386
8175,2974052
8176,18562761
8177,3614675
8178,447162
8179,14204645
8180,18409973
8181,9174086
8182,18343109
8183,16508714
8184,13725463
8185,5994281
8186,12638686
8187,714382
8188,16777208
8189,4719911
8190,20540638
8191,18473228
8192,26805037
8193,33874647
8194,30702962
8195,6528612
8196,1698442
8197,8614369
8198,25716608
8199,26793951
8200,25264944
8201,23420387
8202,47578920
8203,46325020
8204,54996575
8205,8563939
8206,48025337
8207,52374421
8208,39572115
8209,17783043
8210,22588970
8211,67729144
8212,38652130
8213,49115215
8214,975873
8215,53122103
8216,85528637
8217,58378716
8218,56335600
8219,6429243
8220,109937101
8221,35516688
8222,137629216
8223,40567882
8224,43455876
8225,110354269
8226,10396286
8227,86569856
8228,97631413
8229,15107233
8230,25807563
8231,104077791
8232,35846318
8233,60752082
8234,211314249
8235,25635125
8236,209141161
8237,19366856
8238,239380094
8239,222863405
8240,8527215
8241,121803755
8242,123686691
8243,161302665
8244,122882932
8245,139626706
8246,149364693
8247,75336498
8248,3896139
8249,16169983
8250,7435105
8251,5563800
8252,124851
8253,14727174
8254,36880205
8255,27663926
8256,46043992
8257,19644176
8258,45696069
8259,32875477
8260,7310013
8261,1522723
8262,38489662
8263,137319589
8264,134783380
8265,133086737
8266,22277072
8267,40739370
8268,22769873
8269,29937949
8270,126158009
8271,17810886
8272,6131917
8273,45714942
8274,16390832
8275,55193476
8276,184818310
8277,116575838
8278,36331445
8279,57016849
8280,80702095
8281,113229759
8282,139751755
8283,106306981
8284,82077091
8285,83174378
8286,199268275
8287,141144758
8288,29092212
8289,14341330
8290,13466062
8291,11093920
8292,8038859
8293,15137511
8294,24326770
8295,17909555
8296,27644638
8297,6615677
8298,58371902
8299,57095284
8300,20527961
8301,28237300
8302,70856666
8303,44235424
8304,2472338
8305,69348613
8306,126681043
8307,45459568
8308,20181369
8309,16970165
8310,102690672
8311,121228753
8312,16326706
8313,131069850
8314,20335137
8315,74498776
8316,126008378
8317,78358789
8318,106768970
8319,180430341
8320,27015508
8321,4930066
8322,18469826
8323,35066369
8324,87145046
8325,6438364
8326,83622956
8327,21233205
8328,18517347
8329,59554991
8330,6018725
8331,210224508
8332,14989697
8333,13953560
8334,13411054
8335,7027910
8336,15195794
8337,3154609
8338,19719010
8339,20288105
8340,17334135
8341,6776549
8342,11292887
8343,21442632
8344,30036197
8345,32271631
8346,32362928
8347,6254626
8348,25397752
8349,787371
8350,31266256
8351,11311437
8352,22813375
8353,32912570
8354,7711226
8355,4906434
8356,4028126
8357,10056583
8358,12477942
8359,10541941
8360,3184516
8361,11403670
8362,42266680
8363,42166845
8364,45281504
8365,35905231
8366,55796936
8367,64979177
8368,42445721
8369,43895057
8370,60701237
8371,19156319
8372,63165124
8373,24589689
8374,33232713
8375,39247290
8376,9343565
8377,34157793
8378,46809390
8379,53301893
8380,64960705
8381,74910890
8382,33257418
8383,57081140
8384,7380720
8385,82041212
8386,33422320
8387,310487
8388,90980371
8389,22312493
8390,59933019
8391,113227425
8392,87812452
8393,8599849
8394,50664774
8395,27341404
8396,62026771
8397,110581443
8398,131903655
8399,6362360
8400,58054861
8401,31598000
8402,3420201
8403,37420567
8404,16475115
8405,95352870
8406,152073294
8407,12844036
8408,52276569
8409,133351452
8410,122893616
8411,183203233
8412,29825721
8413,156940869
8414,80935473
8415,114233138
8416,46953514
8417,158536978
8418,80907594
8419,54249893
8420,285086022
8421,11935417
8422,14822355
8423,12473532
8424,137393448
8425,138338901
8426,28229408
8427,26478800
8428,136646359
8429,1466471
8430,27688994
8431,25107772
8432,9811187
8433,4707490
8434,7468823
8435,2879674
8436,1718688
8437,7785795
8438,127523524
8439,135728072
8440,2863774
8441,4706321
8442,49140687
8443,59918972
8444,105871854
8445,78122806
8446,1745846
8447,12051941
8448,11184083
8449,15869318
8450,29954339
8451,5305938
8452,14401056
8453,25366685
8454,29767839
8455,475441
8456,15635256
8457,27071808
8458,67811024
8459,60237492
8460,74137820
8461,65390424
8462,24414877
8463,33533621
8464,59351984
8465,14492657
8466,30055285
8467,34065893
8468,106336990
8469,112579223
8470,2041690
8471,17647248
8472,121967667
8473,62956347
8474,128128230
8475,20865705
8476,120626495
8477,57942954
8478,82133814
8479,117741355
8480,88935571
8481,53899956
8482,13265377
8483,195187590
8484,11986548
8485,21437198
8486,11003161
8487,29454516
8488,19488694
8489,140739072
8490,71520426
8491,51425998
8492,55267784
8493,236091868
8494,28977272
8495,40873244
8496,21447226
8497,243174815
8498,6847855
8499,8009705
8500,9922796
8501,13917639
8502,13198394
8503,4559912
8504,11852839
8505,2479166
8506,11833362
8507,3690308
8508,15348289
8509,10871129
8510,26200689
8511,29285029
8512,30473507
8513,27161155
8514,29470215
8515,17047184
8516,12351864
8517,36370
8518,24825110
8519,24928710
8520,11771781
8521,31750566
8522,6927073
8523,4581188
8524,24726367
8525,6745710
8526,2526833
8527,5466915
8528,28703864
8529,14085283
8530,25781920
8531,33695837
8532,26908471
8533,35442286
8534,521425
8535,25475572
8536,26281782
8537,6547706
8538,37346827
8539,10915952
8540,55853855
8541,3985017
8542,3871290
8543,55320202
8544,24695724
8545,62391940
8546,55692744
8547,33096014
8548,59277350
8549,71632072
8550,84147069
8551,23969327
8552,28707922
8553,34615834
8554,24058365
8555,28877916
8556,65606941
8557,77331559
8558,11970102
8559,117803292
8560,54504830
8561,77569362
8562,26767170
8563,55429431
8564,68922291
8565,118004785
8566,28564448
8567,70339539
8568,4070897
8569,65206579
8570,18888174
8571,5610919
8572,52999180
8573,27018781
8574,136787729
8575,42165537
8576,6693795
8577,49275586
8578,36107500
8579,26387358
8580,50660266
8581,44314640
8582,132352134
8583,49838445
8584,12980791
8585,7898328
8586,178162006
8587,56927267
8588,129585673
8589,169572105
8590,2232241
8591,165463250
8592,20051611
8593,179754446
8594,29741601
8595,110687831
8596,8673834
8597,12051922
8598,131322660
8599,3588130
8600,95052308
8601,73906219
8602,205498860
8603,161434099
8604,34549626
8605,71980172
8606,72191961
8607,44549962
8608,52989743
8609,96495572
8610,242128275
8611,31553162
8612,58609320
8613,59885105
8614,117636615
